   5656       12,00      14,00    0,57970    0,81964 
   5657       17,00      20,00    0,13469    0,68561 
   5658       20,00      21,00    2,20788    1,05543 
   5659       10,00      11,00    1,34339    1,09581 
   5660       18,00      19,00    1,69772    1,05672 
   5661       25,00      26,00    2,91908    1,03027 
   5662       23,00      24,00    2,60295    1,04104 
   5663        9,00      10,00    0,81070    1,15340 
   5664       10,00      11,00    0,71638    1,09094 
   5665       35,70      36,00    3,06873    1,83923 
   5666       67,70      68,00    6,26732    1,83527 
   5667      105,70     106,00    7,18418    1,83079 
   5668        9,70      10,00    1,17505    1,85491 
   5669        9,70      10,00    1,13245    1,85872 
   5670       17,70      18,00    5,68174    1,83352 
   5671       20,70      21,00    1,93940    1,84375 
   5672       23,70      24,00    2,65291    1,83001 
   5673       10,70      11,00    1,07339    1,86178 
   5674       82,70      83,00    6,01471    1,83083 
   5675        9,00      10,00    0,76535    1,10959 
   5676       11,00      13,00    0,04938    0,79971 
   5677       64,00      66,00    3,94515    0,74456 
   5678        3,70       4,00    0,17552    1,92060 
   5679       14,00      15,00    0,95350    1,08218 
   5680       14,70      15,00    4,08622    1,85311 
   5681      119,00     120,00    5,10419    1,00095 
   5682        5,00       9,00   -2,24926    0,75175 
   5683       22,70      23,00    4,32359    1,83698 
   5684        8,00       9,00    1,65594    1,08451 
   5685       15,00      17,00    1,94018    0,77387 
   5686        7,00       8,00   -0,79683    1,08117 
   5687       15,70      16,00    1,76219    1,82344 
   5688       12,70      13,00    2,14723    1,87665 
   5689       13,00      14,00    2,62489    1,04633 
   5690       74,00      76,00    3,54564    0,74366 
   5691       14,00      23,00   -0,48618    0,47357 
   5692       22,00      26,00    1,25581    0,59622 
   5693       58,00      59,00    4,06141    1,02120 
   5694       34,00      35,00    3,17477    1,03457 
   5695       21,00      23,00    0,80541    0,77895 
   5696        6,00       9,00   -1,95517    0,73214 
   5697        7,00       9,00    0,70837    0,83904 
   5698       29,00      32,00    2,15772    0,64605 
   5699       25,70      26,00    3,93971    1,85398 
   5700       12,00      15,00   -0,04104    0,71761 
   5701       74,00      76,00    3,48567    0,72789 
   5702       21,00      24,00    0,43020    0,66456 
   5703       25,00      27,00    1,34393    0,78419 
   5704       23,00      26,00    0,88040    0,65154 
   5705       13,00      14,00    2,70959    1,05128 
   5706       36,00      38,00    2,75989    0,74768 
   5707       17,00      19,00    0,94433    0,79166 
   5708       34,00      36,00    1,00850    0,74640 
   5709       26,00      27,00    3,62742    1,02883 
   5710       43,00      44,00    3,90637    1,01090 
   5711       31,00      33,00    2,62782    0,75801 
   5712        7,00      13,00   -0,91113    0,68091 
   5713       33,70      34,00    4,07980    1,84386 
   5714       20,00      22,00    0,90659    0,87973 
   5715       25,00      29,00    1,16199    0,61854 
   5716       12,00      16,00   -0,80886    0,64016 
   5717       16,00      21,00   -1,04517    0,55765 
   5718       44,00      50,00    0,56626    0,48306 
   5719       17,70      18,00    1,76805    1,82290 
   5720       11,00      13,00   -0,73437    0,76978 
   5721       31,70      32,00    2,84882    1,81310 
   5722       15,00      18,00   -0,24129    0,69500 
   5723        5,00       6,00   -0,73759    1,14462 
   5724        4,00       6,00   -1,86512    0,89022 
   5725        7,00       9,00   -0,67727    0,85686 
   5726       14,00      15,00    0,44806    1,04679 
   5727       13,00      16,00   -0,79444    0,67635 
   5728       64,00      80,00    0,14808    0,31310 
   5729       16,70      17,00    1,66294    1,82762 
   5730       27,00      30,00   -0,05589    0,61744 
   5731        3,00       7,00   -3,10992    0,78391 
   5732       18,70      19,00    2,77916    1,84595 
   5733       12,00      13,00    0,06680    1,04877 
   5734        7,00       8,00    2,42443    1,08300 
   5735       16,00      18,00    0,79242    0,80644 
   5736       25,70      26,00    2,87666    1,82715 
   5737       28,70      29,00    2,23655    1,83398 
   5738       17,00      18,00    3,70849    1,04989 
   5739       52,00      53,00    3,79394    1,00687 
   5740       11,70      12,00    2,04522    1,85934 
   5741       21,70      22,00    2,89730    1,87235 
   5742       16,00      17,00    1,08623    1,12853 
   5743       15,70      16,00    1,69428    1,82594 
   5744       15,70      16,00    1,71210    1,82679 
   5745       12,00      13,00    0,11307    1,04660 
   5746      103,70     104,00    6,73129    1,81983 
   5747        4,00       7,00   -1,95441    0,84688 
   5748       14,00      16,00    0,65470    0,82536 
   5749        0,30       3,00   -5,23559    1,93353 
   5750       33,00      38,00    0,40944    0,51110 
   5751        0,30       3,00   -5,05323    1,95348 
   5752        2,00       8,00   -3,60857    0,85686 
   5753       82,70      83,00    4,31800    1,85524 
   5754       73,00      75,00    3,09207    0,73799 
   5755       99,00     104,00    3,09569    0,50110 
   5756      194,00     195,00    5,10913    1,00500 
   5757       13,00      17,00    1,33604    0,63040 
   5758      103,70     104,00    5,23314    1,82275 
   5759       10,70      11,00    2,45813    1,89514 
   5760       10,00      11,00    2,62045    1,11613 
   5761        5,00       6,00   -1,11805    1,14308 
   5762       21,70      22,00    3,16114    1,84467 
   5763        9,70      10,00    1,17505    1,85491 
   5764      149,00     150,00    6,05564    0,99742 
   5765       25,00      43,00   -0,33836    0,34209 
   5766       69,70      70,00    5,66267    1,82434 
   5767        9,00      17,00   -0,27551    0,55105 
   5768       60,70      61,00    6,38313    1,83010 
   5769        4,00       5,00   -1,16055    1,15345 
   5770       77,70      78,00    6,49112    1,82478 
   5771        9,70      10,00    1,13245    1,85872 
   5772       11,00      13,00   -0,28007    0,84733 
   5773       10,00      19,00   -0,32023    0,51343 
   5774        5,00       8,00   -0,47043    0,84560 
   5775       18,00      19,00    1,60233    1,03914 
   5776       90,00      95,00    2,65556    0,46328 
   5777       34,00      36,00    1,15705    0,74408 
   5778       37,00      38,00    1,89724    1,01547 
   5779       19,70      20,00    2,82357    1,83393 
   5780        8,00       9,00    1,70271    1,09893 
   5781       51,70      52,00    4,04466    1,82526 
   5782        5,00       6,00   -0,57840    1,10149 
   5783       13,70      14,00    4,07968    1,83706 
   5784       62,00      63,00    3,07093    1,01363 
   5785       31,00      32,00    2,58321    1,03294 
   5786       30,00      32,00    1,85656    0,80841 
   5787       38,00      43,00    0,68065    0,54525 
   5788       98,00     102,00    3,88531    0,52999 
   5789       33,00      38,00   -0,18218    0,49965 
   5790       31,70      32,00    5,18231    1,85311 
   5791       76,00      77,00    3,63734    1,01674 
   5792       28,70      29,00    2,28032    1,83302 
   5793       55,00      56,00    3,07671    1,01522 
   5794      136,70     137,00    7,06817    1,83045 
   5795      211,70     212,00    7,55502    1,82444 
   5796       17,70      18,00    5,88314    1,82550 
   5797        1,00       3,00    0,96470    1,26557 
   5798      206,70     207,00    7,81256    1,81620 
   5799       81,70      82,00    6,72049    1,82641 
   5800       11,70      12,00    1,31943    1,86078 
   5801       80,00      83,00    3,95108    0,61791 
   5802       67,70      68,00    6,31574    1,83863 
   5803       82,00      86,00    3,55833    0,53083 
   5804       23,70      24,00    2,10768    1,83852 
   5805       15,70      16,00    1,74490    1,82354 
   5806       36,70      37,00    4,06544    1,84590 
   5807       41,70      42,00    4,75395    1,83420 
   5808       13,70      14,00    1,59224    1,84144 
   5809        5,00       7,00    0,01189    0,86157 
   5810       13,70      14,00    2,51229    1,85866 
   5811       49,00      50,00    3,58577    1,01814 
   5812       17,00      20,00    3,54052    0,65347 
   5813       27,70      28,00    5,58539    1,85416 
   5814       13,70      14,00    2,53906    1,85409 
   5815       20,00      21,00    1,29671    1,05290 
   5816       20,70      21,00    2,84860    1,83150 
   5817       83,70      84,00    5,30081    1,81947 
   5818       51,00      54,00    2,58806    0,60680 
   5819       41,00      44,00    2,45898    0,63488 
   5820       61,00      63,00    2,86498    0,73154 
   5821       19,00      20,00    3,22462    1,03116 
   5822        4,00       6,00   -1,13397    1,09233 
   5823       20,00      21,00    1,19432    1,04121 
   5824       53,00      54,00    2,95384    1,04740 
   5825       27,00      30,00   -0,13417    0,61924 
   5826       21,70      22,00    2,89090    1,85479 
   5827       37,70      38,00    3,06720    1,84036 
   5828       23,00      25,00    0,64578    0,79035 
   5829       23,70      24,00    2,04645    1,83826 
   5830       23,70      24,00    3,31016    1,84581 
   5831        2,00       7,00   -3,14458    0,85001 
   5832        5,00      11,00   -2,86292    0,63420 
   5833       30,70      31,00    2,75946    1,81878 
   5834        3,70       4,00   -0,47812    1,89905 
   5835       20,70      21,00    3,15234    1,82315 
   5836        9,70      10,00    1,17505    1,85491 
   5837       11,00      12,00    0,20076    1,05142 
   5838       22,70      23,00    2,54360    1,84644 
   5839       10,70      11,00    1,09978    1,86106 
   5840       13,70      14,00    1,69906    1,83244 
   5841       14,00      17,00   -0,72534    0,65110 
   5842       45,00      47,00    1,67370    0,74307 
   5843       15,70      16,00    1,88537    1,84742 
   5844       26,00      29,00    0,12862    0,65580 
   5845        9,00      13,00   -1,43940    0,61944 
   5846       10,00      11,00    0,08527    1,07324 
   5847       57,00      63,00    1,42155    0,45971 
   5848        4,00       6,00   -2,26921    0,89248 
   5849       32,00      36,00    0,40585    0,55323 
   5850       13,70      14,00    2,18504    1,85032 
   5851       51,00      52,00    3,83554    1,00125 
   5852       99,70     100,00    5,14880    1,82022 
   5853       27,70      28,00    4,12168    1,84136 
   5854       29,70      30,00    3,09412    1,84294 
   5855       29,70      30,00    2,29947    1,83211 
   5856       49,70      50,00    4,21227    1,85487 
   5857       29,70      30,00    4,35112    1,84371 
   5858       25,70      26,00    2,77935    1,82929 
   5859       12,70      13,00    2,03460    1,86387 
   5860      109,00     115,00    3,77798    0,43904 
   5861       22,00      24,00    1,42020    0,80410 
   5862       12,00      15,00   -0,95565    0,66814 
   5863       17,70      18,00    1,88555    1,84601 
   5864        2,00       7,00   -3,78621    0,87078 
   5865       60,70      61,00    4,33271    1,83821 
   5866        6,00       9,00   -1,98466    0,73010 
   5867       11,70      12,00    1,82798    1,83527 
   5868        6,00       7,00    0,87642    1,28603 
   5869       48,00      53,00    1,22013    0,51010 
   5870       11,00      13,00    1,33721    0,82269 
   5871       56,00      62,00    1,91548    0,47405 
   5872       71,00      74,00    3,05709    0,60737 
   5873       75,00      79,00    2,93014    0,52304 
   5874       11,00      12,00    2,57598    1,07224 
   5875       33,00      34,00    3,47814    1,02675 
   5876       43,00      44,00    3,01709    1,02262 
   5877       29,00      30,00    3,87458    1,02667 
   5878       48,00      52,00    1,60388    0,55840 
   5879       63,00      69,00    1,90002    0,45677 
   5880      131,00     133,00    4,26967    0,71706 
   5881       87,70      88,00    5,72490    1,82317 
   5882       26,00      34,00    0,92914    0,43944 
   5883       41,70      42,00    5,52387    1,80884 
   5884       41,00      44,00    2,20532    0,62874 
   5885       55,00      57,00    3,08751    0,73653 
